"book_name","department","study_level","read_count"
"We the Nation","COMPUTER_SCIENCE","GRAD",22
"We the Nation","COMPUTER_SCIENCE","UNDERGRAD",19
"We the Nation","DANCE","GRAD",19
"We the Nation","DANCE","UNDERGRAD",21
"We the Nation","ECONOMICS","GRAD",24
"We the Nation","ECONOMICS","UNDERGRAD",20
"We the Nation","ENGLISH","GRAD",12
"We the Nation","ENGLISH","UNDERGRAD",16
"We the Nation","MATHEMATICS","GRAD",15
"We the Nation","MATHEMATICS","UNDERGRAD",21
"We the Nation","POLITICAL_SCIENCE","GRAD",15
"We the Nation","POLITICAL_SCIENCE","UNDERGRAD",23
"We the Nation","PSYCHOLOGY","GRAD",22
"We the Nation","PSYCHOLOGY","UNDERGRAD",21
"We the Nation","STATISTICS","GRAD",21
"We the Nation","STATISTICS","UNDERGRAD",18
"We the People","COMPUTER_SCIENCE","GRAD",24
"We the People","COMPUTER_SCIENCE","UNDERGRAD",20
"We the People","DANCE","GRAD",16
"We the People","DANCE","UNDERGRAD",24
"We the People","ECONOMICS","GRAD",19
"We the People","ECONOMICS","UNDERGRAD",27
"We the People","ENGLISH","GRAD",17
"We the People","ENGLISH","UNDERGRAD",17
"We the People","MATHEMATICS","GRAD",8
"We the People","MATHEMATICS","UNDERGRAD",27
"We the People","POLITICAL_SCIENCE","GRAD",29
"We the People","POLITICAL_SCIENCE","UNDERGRAD",28
"We the People","PSYCHOLOGY","GRAD",17
"We the People","PSYCHOLOGY","UNDERGRAD",25
"We the People","STATISTICS","GRAD",22
"We the People","STATISTICS","UNDERGRAD",20
"Winter of Our Discontent, The","COMPUTER_SCIENCE","GRAD",23
"Winter of Our Discontent, The","COMPUTER_SCIENCE","UNDERGRAD",21
"Winter of Our Discontent, The","DANCE","GRAD",13
"Winter of Our Discontent, The","DANCE","UNDERGRAD",18
"Winter of Our Discontent, The","ECONOMICS","GRAD",12
"Winter of Our Discontent, The","ECONOMICS","UNDERGRAD",18
"Winter of Our Discontent, The","ENGLISH","GRAD",23
"Winter of Our Discontent, The","ENGLISH","UNDERGRAD",16
"Winter of Our Discontent, The","MATHEMATICS","GRAD",19
"Winter of Our Discontent, The","MATHEMATICS","UNDERGRAD",27
"Winter of Our Discontent, The","POLITICAL_SCIENCE","GRAD",22
"Winter of Our Discontent, The","POLITICAL_SCIENCE","UNDERGRAD",25
"Winter of Our Discontent, The","PSYCHOLOGY","GRAD",27
"Winter of Our Discontent, The","PSYCHOLOGY","UNDERGRAD",21
"Winter of Our Discontent, The","STATISTICS","GRAD",21
"Winter of Our Discontent, The","STATISTICS","UNDERGRAD",10
"World's Greatest Short Stories, The","COMPUTER_SCIENCE","GRAD",17
"World's Greatest Short Stories, The","COMPUTER_SCIENCE","UNDERGRAD",18
"World's Greatest Short Stories, The","DANCE","GRAD",16
"World's Greatest Short Stories, The","DANCE","UNDERGRAD",28
"World's Greatest Short Stories, The","ECONOMICS","GRAD",16
"World's Greatest Short Stories, The","ECONOMICS","UNDERGRAD",23
"World's Greatest Short Stories, The","ENGLISH","GRAD",20
"World's Greatest Short Stories, The","ENGLISH","UNDERGRAD",23
"World's Greatest Short Stories, The","MATHEMATICS","GRAD",16
"World's Greatest Short Stories, The","MATHEMATICS","UNDERGRAD",13
"World's Greatest Short Stories, The","POLITICAL_SCIENCE","GRAD",26
"World's Greatest Short Stories, The","POLITICAL_SCIENCE","UNDERGRAD",21
"World's Greatest Short Stories, The","PSYCHOLOGY","GRAD",22
"World's Greatest Short Stories, The","PSYCHOLOGY","UNDERGRAD",26
"World's Greatest Short Stories, The","STATISTICS","GRAD",20
"World's Greatest Short Stories, The","STATISTICS","UNDERGRAD",24
"World's Greatest Trials, The","COMPUTER_SCIENCE","GRAD",29
"World's Greatest Trials, The","COMPUTER_SCIENCE","UNDERGRAD",20
"World's Greatest Trials, The","DANCE","GRAD",24
"World's Greatest Trials, The","DANCE","UNDERGRAD",19
"World's Greatest Trials, The","ECONOMICS","GRAD",22
"World's Greatest Trials, The","ECONOMICS","UNDERGRAD",25
"World's Greatest Trials, The","ENGLISH","GRAD",20
"World's Greatest Trials, The","ENGLISH","UNDERGRAD",23
"World's Greatest Trials, The","MATHEMATICS","GRAD",15
"World's Greatest Trials, The","MATHEMATICS","UNDERGRAD",17
"World's Greatest Trials, The","POLITICAL_SCIENCE","GRAD",20
"World's Greatest Trials, The","POLITICAL_SCIENCE","UNDERGRAD",17
"World's Greatest Trials, The","PSYCHOLOGY","GRAD",24
"World's Greatest Trials, The","PSYCHOLOGY","UNDERGRAD",26
"World's Greatest Trials, The","STATISTICS","GRAD",26
"World's Greatest Trials, The","STATISTICS","UNDERGRAD",18
"World's Great Thinkers, The","COMPUTER_SCIENCE","GRAD",26
"World's Great Thinkers, The","COMPUTER_SCIENCE","UNDERGRAD",19
"World's Great Thinkers, The","DANCE","GRAD",8
"World's Great Thinkers, The","DANCE","UNDERGRAD",18
"World's Great Thinkers, The","ECONOMICS","GRAD",26
"World's Great Thinkers, The","ECONOMICS","UNDERGRAD",26
"World's Great Thinkers, The","ENGLISH","GRAD",19
"World's Great Thinkers, The","ENGLISH","UNDERGRAD",23
"World's Great Thinkers, The","MATHEMATICS","GRAD",14
"World's Great Thinkers, The","MATHEMATICS","UNDERGRAD",24
"World's Great Thinkers, The","POLITICAL_SCIENCE","GRAD",30
"World's Great Thinkers, The","POLITICAL_SCIENCE","UNDERGRAD",21
"World's Great Thinkers, The","PSYCHOLOGY","GRAD",23
"World's Great Thinkers, The","PSYCHOLOGY","UNDERGRAD",21
"World's Great Thinkers, The","STATISTICS","GRAD",22
"World's Great Thinkers, The","STATISTICS","UNDERGRAD",19
"Zen & The Art of Motorcycle Maintenance","COMPUTER_SCIENCE","GRAD",27
"Zen & The Art of Motorcycle Maintenance","COMPUTER_SCIENCE","UNDERGRAD",20
"Zen & The Art of Motorcycle Maintenance","DANCE","GRAD",16
"Zen & The Art of Motorcycle Maintenance","DANCE","UNDERGRAD",17
"Zen & The Art of Motorcycle Maintenance","ECONOMICS","GRAD",26
"Zen & The Art of Motorcycle Maintenance","ECONOMICS","UNDERGRAD",16
"Zen & The Art of Motorcycle Maintenance","ENGLISH","GRAD",27
"Zen & The Art of Motorcycle Maintenance","ENGLISH","UNDERGRAD",17
"Zen & The Art of Motorcycle Maintenance","MATHEMATICS","GRAD",20
"Zen & The Art of Motorcycle Maintenance","MATHEMATICS","UNDERGRAD",28
"Zen & The Art of Motorcycle Maintenance","POLITICAL_SCIENCE","GRAD",26
"Zen & The Art of Motorcycle Maintenance","POLITICAL_SCIENCE","UNDERGRAD",25
"Zen & The Art of Motorcycle Maintenance","PSYCHOLOGY","GRAD",25
"Zen & The Art of Motorcycle Maintenance","PSYCHOLOGY","UNDERGRAD",22
"Zen & The Art of Motorcycle Maintenance","STATISTICS","GRAD",19
"Zen & The Art of Motorcycle Maintenance","STATISTICS","UNDERGRAD",15
